CaseID,FirstName,LastName,Role
CIV-100215,Robert,Carr,Plaintiff
CIV-100215,Whitney,Little,Defendant
CIV-100215,Tracy,Andrews,Judge
CIV-100216,Brandy,Cannon,Plaintiff
CIV-100216,William,Wood,Defendant
CIV-100216,Caitlin,Kirby,Judge
CIV-100217,John,Walker,Plaintiff
CIV-100217,Jeremiah,Christian,Defendant
CIV-100217,Mary,Sellers,Judge
CIV-100218,Alexander,Clark,Prosecutor
CIV-100218,Sherry,Tran,Defendant
CIV-100218,Anthony,Lewis,Judge
CIV-100219,Robert,Cooke,Plaintiff
CIV-100219,Richard,Johnston,Defendant
CIV-100219,Jeremy,Gibbs,Judge
CIV-100220,Amy,Wolfe,Plaintiff
CIV-100220,Nicole,Wright,Defendant
CIV-100220,Laura,Pena,Judge
CIV-100221,Larry,Walker,Plaintiff
CIV-100221,Adam,Thomas,Defendant
CIV-100221,Alexandria,Johnson,Judge
CIV-100222,Leslie,Garner,Plaintiff
CIV-100222,Marcus,Reed,Defendant
CIV-100222,Joseph,Barton,Judge
CIV-100223,Trevor,Watson,Plaintiff
CIV-100223,Amy,Morris,Defendant
CIV-100223,Cassidy,Olson,Judge
CIV-100224,Robert,Harrington,Prosecutor
CIV-100224,Anna,Flores,Defendant
CIV-100224,Brooke,Martin,Judge
CIV-100225,John,Shannon,Plaintiff
CIV-100225,Brenda,Bowman,Defendant
CIV-100225,Brittany,Harris,Judge
CIV-100226,Deborah,Reyes,Plaintiff
CIV-100226,Erik,Shelton,Defendant
CIV-100226,Charles,Johnson,Judge
CIV-100227,Stacy,Burns,Plaintiff
CIV-100227,Kevin,Hayes,Defendant
CIV-100227,Alyssa,Hernandez,Judge
CIV-100228,Sheila,Gonzalez,Prosecutor
CIV-100228,Kaylee,Smith,Defendant
CIV-100228,Jennifer,Cole,Judge
CIV-100229,Jeremiah,Davis,Plaintiff
CIV-100229,Christina,Graham,Defendant
CIV-100229,Donald,Smith,Judge
CIV-100230,Michael,Harris,Prosecutor
CIV-100230,Derek,Walker,Defendant
CIV-100230,Misty,Russell,Judge
CIV-100231,Rebecca,Jones,Prosecutor
CIV-100231,Curtis,Mcgrath,Defendant
CIV-100231,Benjamin,Klein,Judge
CIV-100232,Nathan,Bright,Plaintiff
CIV-100232,Sandra,Carr,Defendant
CIV-100232,Andre,Young,Judge
CIV-100233,Megan,Armstrong,Plaintiff
CIV-100233,Lisa,Williamson,Defendant
CIV-100233,Caroline,Fry,Judge
CIV-100234,Anthony,Flynn,Plaintiff
CIV-100234,Sonya,Riggs,Defendant
CIV-100234,Robert,Davis,Judge
CIV-100235,Bill,Barrett,Prosecutor
CIV-100235,Tiffany,Houston,Defendant
CIV-100235,Adam,Mendez,Judge
CIV-100236,Kristen,Wells,Plaintiff
CIV-100236,Samuel,Rangel,Defendant
CIV-100236,Joshua,Ramirez,Judge
CIV-100237,Paul,Fischer,Plaintiff
CIV-100237,Dustin,Villarreal,Defendant
CIV-100237,Kelly,Hughes,Judge
CIV-100238,Kyle,Carpenter,Plaintiff
CIV-100238,James,Henry,Defendant
CIV-100238,Rebecca,Rivera,Judge
CIV-100239,Ronald,Reeves,Plaintiff
CIV-100239,Christine,Davila,Defendant
CIV-100239,Susan,Branch,Judge
CIV-100240,Gary,Chavez,Plaintiff
CIV-100240,Matthew,Ramos,Defendant
CIV-100240,Jennifer,Shields,Judge
CIV-100241,Natasha,Lee,Plaintiff
CIV-100241,Rachel,Delgado,Defendant
CIV-100241,John,Smith,Judge
CIV-100242,Tammy,Taylor,Plaintiff
CIV-100242,Christina,Williams,Defendant
CIV-100242,David,Burgess,Judge
CIV-100243,Kristen,Stokes,Plaintiff
CIV-100243,Dana,Torres,Defendant
CIV-100243,Michelle,Montgomery,Judge
CIV-100244,Allison,Jones,Plaintiff
CIV-100244,Karen,Tucker,Defendant
CIV-100244,Philip,Perry,Judge
CIV-100245,Tony,Whitehead,Plaintiff
CIV-100245,Kathryn,Larson,Defendant
CIV-100245,Carl,Combs,Judge
CIV-100246,Cynthia,Vazquez,Plaintiff
CIV-100246,Virginia,Davis,Defendant
CIV-100246,Daniel,Cunningham,Judge
CIV-100247,Ariel,Heath,Plaintiff
CIV-100247,Matthew,Graham,Defendant
CIV-100247,Yvonne,Wright,Judge
CIV-100248,Danielle,Vaughan,Plaintiff
CIV-100248,Angela,Romero,Defendant
CIV-100248,Jessica,Rocha,Judge
CIV-100249,Michael,Garner,Plaintiff
CIV-100249,William,Hicks,Defendant
CIV-100249,Mark,Barr,Judge
CIV-100250,Steven,Bradford,Plaintiff
CIV-100250,Michael,Little,Defendant
CIV-100250,Stephanie,Reed,Judge
CIV-100251,Casey,Foley,Plaintiff
CIV-100251,Hannah,Carlson,Defendant
CIV-100251,William,Murphy,Judge
CIV-100252,Rachel,Combs,Prosecutor
CIV-100252,Lori,Hale,Defendant
CIV-100252,Donald,Lawrence,Judge
CIV-100253,Julie,Hodges,Plaintiff
CIV-100253,Gregory,Love,Defendant
CIV-100253,Savannah,Barber,Judge
CIV-100254,Reginald,Johnson,Plaintiff
CIV-100254,Stephanie,Anderson,Defendant
CIV-100254,Deborah,Barajas,Judge
CIV-100255,Martin,Dennis,Plaintiff
CIV-100255,Susan,Williams,Defendant
CIV-100255,Laura,Williams,Judge
CIV-100256,Darin,Lambert,Prosecutor
CIV-100256,Matthew,Smith,Defendant
CIV-100256,Karen,Vang,Judge
CIV-100257,Mathew,Davila,Plaintiff
CIV-100257,Emily,Martin,Defendant
CIV-100257,Justin,Harris,Judge
CIV-100258,Karen,Carroll,Plaintiff
CIV-100258,Joseph,Guzman,Defendant
CIV-100258,Theodore,Wilson,Judge
CIV-100259,James,Haynes,Plaintiff
CIV-100259,Daniel,Murphy,Defendant
CIV-100259,Cindy,Day,Judge
CIV-100260,Dillon,Johnson,Plaintiff
CIV-100260,Mary,Reyes,Defendant
CIV-100260,Samuel,Riley,Judge
CIV-100261,Jared,Reyes,Plaintiff
CIV-100261,Amanda,Estrada,Defendant
CIV-100261,Ronald,Collier,Judge
CIV-100262,Michael,Scott,Plaintiff
CIV-100262,Stephanie,Thomas,Defendant
CIV-100262,Sarah,Johnson,Judge
CIV-100263,Jonathan,Campbell,Prosecutor
CIV-100263,Andrew,Johnson,Defendant
CIV-100263,Kenneth,Murray,Judge
CIV-100264,Richard,Wagner,Plaintiff
CIV-100264,Charles,Elliott,Defendant
CIV-100264,Harold,Fields,Judge
CIV-100265,Derek,Marquez,Plaintiff
CIV-100265,Christina,Jordan,Defendant
CIV-100265,John,Hill,Judge
CIV-100266,Jamie,Franklin,Plaintiff
CIV-100266,Mikayla,Fowler,Defendant
CIV-100266,Anita,Palmer,Judge
CIV-100267,Kenneth,Larson,Plaintiff
CIV-100267,Sonia,Smith,Defendant
CIV-100267,Gregory,Steele,Judge
CIV-100268,Robert,Navarro,Plaintiff
CIV-100268,Jennifer,Mendoza,Defendant
CIV-100268,Jennifer,Coleman,Judge
CIV-100269,Jessica,Moody,Prosecutor
CIV-100269,Tyler,Jones,Defendant
CIV-100269,Adam,Reyes,Judge
CIV-100270,Melissa,Oneal,Plaintiff
CIV-100270,George,Yang,Defendant
CIV-100270,Charles,Decker,Judge
CIV-100271,Paul,Long,Plaintiff
CIV-100271,Curtis,Jones,Defendant
CIV-100271,Robert,Calderon,Judge
CIV-100272,Brian,Smith,Plaintiff
CIV-100272,Evan,Rodriguez,Defendant
CIV-100272,Bryan,Smith,Judge
CIV-100273,Stacey,Ruiz,Plaintiff
CIV-100273,Rachel,Valentine,Defendant
CIV-100273,Darius,Foster,Judge
CIV-100274,Angela,Vazquez,Prosecutor
CIV-100274,Samuel,Hopkins,Defendant
CIV-100274,Tammy,Lopez,Judge
CIV-100275,David,Miller,Prosecutor
CIV-100275,William,Ballard,Defendant
CIV-100275,Tonya,Olson,Judge
CIV-100276,Erika,Cole,Prosecutor
CIV-100276,Charles,Barnett,Defendant
CIV-100276,Juan,Wilson,Judge
CIV-100277,Michelle,Turner,Plaintiff
CIV-100277,David,Baldwin,Defendant
CIV-100277,Ashley,Gill,Judge
CIV-100278,Margaret,Harper,Plaintiff
CIV-100278,Craig,Banks,Defendant
CIV-100278,Keith,Sanders,Judge
CIV-100279,Angel,Perez,Plaintiff
CIV-100279,Andrew,Reyes,Defendant
CIV-100279,Erin,Khan,Judge
CIV-100280,Matthew,Johnson,Plaintiff
CIV-100280,Brandon,Dawson,Defendant
CIV-100280,Jeffrey,Kim,Judge
CIV-100281,John,Roberts,Plaintiff
CIV-100281,Cheryl,Stewart,Defendant
CIV-100281,Jason,Hill,Judge
CIV-100282,Megan,Acosta,Plaintiff
CIV-100282,Connor,Ramirez,Defendant
CIV-100282,Deborah,Matthews,Judge
CIV-100283,Robert,Johnson,Plaintiff
CIV-100283,Lindsey,Bryant,Defendant
CIV-100283,Richard,Holloway,Judge
CIV-100284,Robert,Gomez,Plaintiff
CIV-100284,Kiara,Pacheco,Defendant
CIV-100284,Virginia,Howard,Judge
CIV-100285,Megan,Gomez,Plaintiff
CIV-100285,Steven,Ramos,Defendant
CIV-100285,Robert,Brown,Judge
CIV-100286,Samantha,Ruiz,Plaintiff
CIV-100286,Anthony,Nunez,Defendant
CIV-100286,John,Bell,Judge
CIV-100287,Johnathan,Burgess,Prosecutor
CIV-100287,Raymond,Huffman,Defendant
CIV-100287,Stephanie,Rice,Judge
CIV-100288,Madison,Miller,Plaintiff
CIV-100288,Susan,Hernandez,Defendant
CIV-100288,William,Smith,Judge
CIV-100289,Sandra,Brown,Plaintiff
CIV-100289,Lisa,Bailey,Defendant
CIV-100289,Joseph,Brown,Judge
CIV-100290,Jasmine,White,Prosecutor
CIV-100290,Stephanie,Stone,Defendant
CIV-100290,Jennifer,Tran,Judge
CIV-100291,Antonio,Maldonado,Plaintiff
CIV-100291,Joy,David,Defendant
CIV-100291,Sophia,Robinson,Judge
CIV-100292,Gary,Carter,Plaintiff
CIV-100292,Michelle,Cohen,Defendant
CIV-100292,Mark,White,Judge
CIV-100293,Tina,Diaz,Plaintiff
CIV-100293,Ann,Faulkner,Defendant
CIV-100293,Michael,Archer,Judge
CIV-100294,Jennifer,Larson,Plaintiff
CIV-100294,Lucas,Cooper,Defendant
CIV-100294,Sheryl,Strickland,Judge
CIV-100295,Scott,Hamilton,Plaintiff
CIV-100295,Sheryl,Rodriguez,Defendant
CIV-100295,Kimberly,Daniels,Judge
CIV-100296,Carrie,Soto,Plaintiff
CIV-100296,Adrian,Zhang,Defendant
CIV-100296,Diana,Hayes,Judge
CIV-100297,Kimberly,Lewis,Prosecutor
CIV-100297,Jennifer,Hernandez,Defendant
CIV-100297,Albert,Russell,Judge
CIV-100298,Maria,Miller,Prosecutor
CIV-100298,Zachary,Fischer,Defendant
CIV-100298,Jesus,Larson,Judge
CIV-100299,Julia,Bailey,Plaintiff
CIV-100299,Laura,Edwards,Defendant
CIV-100299,Matthew,Martinez,Judge
CIV-100300,Rebecca,Webb,Plaintiff
CIV-100300,Kimberly,Sherman,Defendant
CIV-100300,Andrea,Mcdonald,Judge
CIV-100301,Rebekah,Keith,Plaintiff
CIV-100301,Jeffrey,Martin,Defendant
CIV-100301,Bradley,Taylor,Judge
CIV-100302,Christopher,Brown,Plaintiff
CIV-100302,Jessica,Hill,Defendant
CIV-100302,Michele,Phillips,Judge
CIV-100303,Rebecca,Bender,Plaintiff
CIV-100303,Caitlin,Green,Defendant
CIV-100303,Thomas,Schultz,Judge
CIV-100304,Lori,Vance,Prosecutor
CIV-100304,Jamie,Jones,Defendant
CIV-100304,Mark,Jackson,Judge
CIV-100305,Darius,Owen,Prosecutor
CIV-100305,Nancy,King,Defendant
CIV-100305,Katie,Rodriguez,Judge
CIV-100306,Anthony,Martin,Plaintiff
CIV-100306,Desiree,Henderson,Defendant
CIV-100306,Cameron,Thomas,Judge
CIV-100307,Russell,Ortega,Plaintiff
CIV-100307,Stanley,Lowery,Defendant
CIV-100307,Heather,Ingram,Judge
CIV-100308,Melissa,Holmes,Plaintiff
CIV-100308,Charlene,Nichols,Defendant
CIV-100308,Martin,Price,Judge
CIV-100309,Duane,Coleman,Plaintiff
CIV-100309,Andre,Henry,Defendant
CIV-100309,Joyce,Hernandez,Judge
CIV-100310,Brad,Molina,Plaintiff
CIV-100310,Robert,Harmon,Defendant
CIV-100310,David,Rice,Judge
CIV-100311,Rhonda,Martinez,Plaintiff
CIV-100311,Jean,Hart,Defendant
CIV-100311,Ricky,Ramirez,Judge
CIV-100312,Alexander,Vasquez,Plaintiff
CIV-100312,Michelle,Brandt,Defendant
CIV-100312,David,Cervantes,Judge
CIV-100313,Clifford,Ball,Prosecutor
CIV-100313,Shannon,Campbell,Defendant
CIV-100313,Suzanne,Alvarado,Judge
CIV-100314,Nicholas,Romero,Plaintiff
CIV-100314,Tammy,Crawford,Defendant
CIV-100314,Cynthia,Miller,Judge
CIV-100315,Monica,Rivera,Plaintiff
CIV-100315,Darlene,Kennedy,Defendant
CIV-100315,Gail,Leonard,Judge
CIV-100316,Debra,Harris,Plaintiff
CIV-100316,Jackson,Henderson,Defendant
CIV-100316,Sean,Frazier,Judge
CIV-100317,April,Mcmahon,Plaintiff
CIV-100317,Eric,Page,Defendant
CIV-100317,Ann,Singleton,Judge
CIV-100318,Aaron,Shepherd,Prosecutor
CIV-100318,Paul,Christensen,Defendant
CIV-100318,Jerry,Miller,Judge
CIV-100319,Natalie,Velasquez,Plaintiff
CIV-100319,Nicole,Cox,Defendant
CIV-100319,Leah,Howard,Judge
CIV-100320,Jennifer,Swanson,Plaintiff
CIV-100320,Michael,Mueller,Defendant
CIV-100320,Sharon,Hicks,Judge
CIV-100321,Jonathan,Golden,Plaintiff
CIV-100321,Sharon,Henderson,Defendant
CIV-100321,Guy,Henderson,Judge
CIV-100322,Jordan,Morris,Plaintiff
CIV-100322,Pamela,Montgomery,Defendant
CIV-100322,Tina,Davis,Judge
CIV-100323,Tonya,Franklin,Plaintiff
CIV-100323,Deborah,Chen,Defendant
CIV-100323,Vicki,Cole,Judge
CIV-100324,Joseph,Turner,Prosecutor
CIV-100324,Jennifer,Harper,Defendant
CIV-100324,Olivia,Cameron,Judge
CIV-100325,John,Stevens,Plaintiff
CIV-100325,Andrew,Hopkins,Defendant
CIV-100325,Faith,Huffman,Judge
CIV-100326,Ashley,Newman,Plaintiff
CIV-100326,Kevin,Huynh,Defendant
CIV-100326,Jessica,Yang,Judge
CIV-100327,Christina,Williams,Plaintiff
CIV-100327,Brianna,Page,Defendant
CIV-100327,James,Schmidt,Judge
CIV-100328,Mary,Watson,Plaintiff
CIV-100328,Michael,Young,Defendant
CIV-100328,Roberto,Mitchell,Judge
CIV-100329,Erin,Travis,Plaintiff
CIV-100329,Angela,Hebert,Defendant
CIV-100329,Karen,Peterson,Judge
CIV-100330,Brett,Ruiz,Plaintiff
CIV-100330,Alicia,Vazquez,Defendant
CIV-100330,Ian,Harper,Judge
CIV-100331,Adam,Mitchell,Plaintiff
CIV-100331,Michelle,Long,Defendant
CIV-100331,Dwayne,Thompson,Judge
CIV-100332,Erik,Williams,Plaintiff
CIV-100332,Robert,Robinson,Defendant
CIV-100332,Kevin,Sanders,Judge
CIV-100333,Joseph,Henderson,Prosecutor
CIV-100333,Jennifer,Nichols,Defendant
CIV-100333,John,Moore,Judge
CIV-100334,Katherine,Norton,Plaintiff
CIV-100334,Kristi,Chen,Defendant
CIV-100334,John,Wilson,Judge
CIV-100335,Marissa,Montoya,Plaintiff
CIV-100335,Ronald,Mata,Defendant
CIV-100335,Deanna,Hall,Judge
CIV-100336,Kimberly,Glenn,Plaintiff
CIV-100336,Megan,Garcia,Defendant
CIV-100336,Lisa,Edwards,Judge
CIV-100337,Michael,Williams,Plaintiff
CIV-100337,Ashley,Blake,Defendant
CIV-100337,Matthew,Graham,Judge
CIV-100338,Carrie,Moran,Plaintiff
CIV-100338,Douglas,Mitchell,Defendant
CIV-100338,Ricky,Cruz,Judge
CIV-100339,Courtney,Crosby,Plaintiff
CIV-100339,Jeffrey,Perez,Defendant
CIV-100339,Adam,Wilkinson,Judge
CIV-100340,George,Carter,Plaintiff
CIV-100340,James,Frederick,Defendant
CIV-100340,William,Smith,Judge
CIV-100341,Christina,Pacheco,Plaintiff
CIV-100341,Michelle,Flores,Defendant
CIV-100341,Edward,Robles,Judge
CIV-100342,Dwayne,Villarreal,Prosecutor
CIV-100342,Laura,Potts,Defendant
CIV-100342,James,Erickson,Judge
CIV-100343,Caleb,Graves,Prosecutor
CIV-100343,Michael,Sullivan,Defendant
CIV-100343,Joe,Phillips,Judge
CIV-100344,Paul,Aguilar,Plaintiff
CIV-100344,Hannah,Baldwin,Defendant
CIV-100344,Stacey,Perez,Judge
CIV-100345,Philip,Taylor,Plaintiff
CIV-100345,Martin,Yang,Defendant
CIV-100345,Brianna,Estrada,Judge
CIV-100346,Steven,Chang,Plaintiff
CIV-100346,Alexis,Terry,Defendant
CIV-100346,Jeffrey,Delacruz,Judge
CIV-100347,Lisa,Smith,Plaintiff
CIV-100347,Cynthia,Morales,Defendant
CIV-100347,Ryan,Ellis,Judge
CIV-100348,Mary,Burnett,Plaintiff
CIV-100348,Jennifer,Schroeder,Defendant
CIV-100348,Tamara,Glenn,Judge
CIV-100349,Emily,Olsen,Plaintiff
CIV-100349,Nancy,Cole,Defendant
CIV-100349,Derrick,Romero,Judge
CIV-100350,Sheila,Alvarado,Plaintiff
CIV-100350,Dawn,Berry,Defendant
CIV-100350,Kristina,Schmidt,Judge
CIV-100351,Gary,Weber,Plaintiff
CIV-100351,Steven,Sanford,Defendant
CIV-100351,Emily,Keller,Judge
CIV-100352,Amber,Beltran,Plaintiff
CIV-100352,Richard,Valdez,Defendant
CIV-100352,Brett,Cox,Judge
CIV-100353,Spencer,Leblanc,Prosecutor
CIV-100353,John,Farley,Defendant
CIV-100353,Natasha,Moss,Judge
CIV-100354,Alyssa,Macias,Plaintiff
CIV-100354,Kristen,Jackson,Defendant
CIV-100354,Stephanie,Hicks,Judge
CIV-100355,Peter,Andrade,Prosecutor
CIV-100355,Morgan,Rodriguez,Defendant
CIV-100355,Miranda,Sanchez,Judge
CIV-100356,Lauren,Casey,Plaintiff
CIV-100356,Danielle,Benson,Defendant
CIV-100356,Patricia,Taylor,Judge
CIV-100357,Timothy,Nichols,Plaintiff
CIV-100357,Russell,Gould,Defendant
CIV-100357,Bobby,Cross,Judge
CIV-100358,Linda,Harmon,Prosecutor
CIV-100358,William,Williams,Defendant
CIV-100358,Rebekah,Williams,Judge
CIV-100359,Eric,Roberts,Plaintiff
CIV-100359,Claire,Armstrong,Defendant
CIV-100359,Michael,Davis,Judge
CIV-100360,Sherry,Turner,Plaintiff
CIV-100360,Steven,Scott,Defendant
CIV-100360,James,Shaw,Judge
CIV-100361,Bridget,Stevenson,Plaintiff
CIV-100361,Jasmine,Miller,Defendant
CIV-100361,Jay,Lara,Judge
CIV-100362,Sharon,Little,Plaintiff
CIV-100362,Matthew,Rodriguez,Defendant
CIV-100362,Jason,Vasquez,Judge
CIV-100363,Nancy,Grimes,Plaintiff
CIV-100363,Edward,Walsh,Defendant
CIV-100363,Brett,Carroll,Judge
CIV-100364,Sandra,Henderson,Plaintiff
CIV-100364,Angela,Green,Defendant
CIV-100364,Stephanie,Ortega,Judge
CIV-100365,Shelly,Mclaughlin,Plaintiff
CIV-100365,Kyle,Hill,Defendant
CIV-100365,Donald,Baker,Judge
CIV-100366,Michelle,Bonilla,Plaintiff
CIV-100366,Thomas,Martin,Defendant
CIV-100366,Mitchell,Gill,Judge
CIV-100367,Brian,Carter,Plaintiff
CIV-100367,Alexis,Gomez,Defendant
CIV-100367,Jason,Pearson,Judge
CIV-100368,Tanner,Jordan,Prosecutor
CIV-100368,Angela,Martin,Defendant
CIV-100368,Dawn,Calhoun,Judge
CIV-100369,Jacob,Schultz,Plaintiff
CIV-100369,John,Frye,Defendant
CIV-100369,Lauren,Mullen,Judge
CIV-100370,John,Lynn,Plaintiff
CIV-100370,Joshua,Anderson,Defendant
CIV-100370,Lisa,Morrison,Judge
CIV-100371,Rick,Jackson,Plaintiff
CIV-100371,Donald,Vaughan,Defendant
CIV-100371,Amanda,Lawson,Judge
CIV-100372,Wayne,Owens,Plaintiff
CIV-100372,Edward,Robertson,Defendant
CIV-100372,Jessica,Hernandez,Judge
CIV-100373,Marissa,Whitehead,Plaintiff
CIV-100373,Kevin,Jackson,Defendant
CIV-100373,Mary,Perez,Judge
CIV-100374,Joseph,Kim,Plaintiff
CIV-100374,Deborah,Anderson,Defendant
CIV-100374,Tammy,Mccormick,Judge
CIV-100375,Mackenzie,Howard,Prosecutor
CIV-100375,Rachel,Velazquez,Defendant
CIV-100375,Kimberly,White,Judge
CIV-100376,Richard,Alvarez,Plaintiff
CIV-100376,Brooke,Anderson,Defendant
CIV-100376,Dorothy,Gomez,Judge
CIV-100377,Joseph,Reilly,Plaintiff
CIV-100377,Maria,Foley,Defendant
CIV-100377,Teresa,Rodriguez,Judge
CIV-100378,Alexander,Perkins,Plaintiff
CIV-100378,Kaylee,Hendricks,Defendant
CIV-100378,Richard,Hogan,Judge
CIV-100379,Kristen,Williams,Plaintiff
CIV-100379,Tracy,Weaver,Defendant
CIV-100379,Patrick,Butler,Judge
CIV-100380,Carolyn,Avery,Plaintiff
CIV-100380,Mary,Williams,Defendant
CIV-100380,Daniel,Roberts,Judge
CIV-100381,Paul,Rogers,Plaintiff
CIV-100381,Virginia,Griffin,Defendant
CIV-100381,Julie,Sullivan,Judge
CIV-100382,David,Gordon,Plaintiff
CIV-100382,Francisco,Moore,Defendant
CIV-100382,Gary,Griffin,Judge
CIV-100383,Andrea,Jackson,Plaintiff
CIV-100383,Steven,Chang,Defendant
CIV-100383,Christine,Ward,Judge
CIV-100384,Richard,Mcdowell,Plaintiff
CIV-100384,Tara,Garza,Defendant
CIV-100384,Linda,Schaefer,Judge
CIV-100385,Thomas,Morales,Plaintiff
CIV-100385,Anthony,King,Defendant
CIV-100385,Mark,Garcia,Judge
CIV-100386,Ann,Hester,Prosecutor
CIV-100386,Maria,King,Defendant
CIV-100386,Jeremy,Hayes,Judge
CIV-100387,Austin,Boyd,Plaintiff
CIV-100387,Sergio,Cline,Defendant
CIV-100387,Andrew,Watson,Judge
CIV-100388,Elizabeth,Cole,Plaintiff
CIV-100388,Bradley,Alvarado,Defendant
CIV-100388,John,Ray,Judge
CIV-100389,Ivan,Massey,Plaintiff
CIV-100389,Shelby,Rivera,Defendant
CIV-100389,Melissa,Wallace,Judge
CIV-100390,Walter,Swanson,Plaintiff
CIV-100390,Michele,Howard,Defendant
CIV-100390,Patricia,Love,Judge
CIV-100391,Teresa,Smith,Plaintiff
CIV-100391,Dustin,Cummings,Defendant
CIV-100391,Penny,Moore,Judge
CIV-100392,Alexis,Baker,Plaintiff
CIV-100392,Kevin,Berg,Defendant
CIV-100392,Andrea,Khan,Judge
CIV-100393,Andre,Bailey,Plaintiff
CIV-100393,Andrea,Marshall,Defendant
CIV-100393,Dylan,Fowler,Judge
CIV-100394,Kelly,Jones,Prosecutor
CIV-100394,Connie,Barnes,Defendant
CIV-100394,Michael,Mccullough,Judge
CIV-100395,John,Mason,Plaintiff
CIV-100395,Alicia,Montgomery,Defendant
CIV-100395,Amanda,Franklin,Judge
CIV-100396,Patricia,Flores,Plaintiff
CIV-100396,Jennifer,Hammond,Defendant
CIV-100396,Daniel,Andrade,Judge
CIV-100397,Tom,Cunningham,Plaintiff
CIV-100397,Cassandra,Rodriguez,Defendant
CIV-100397,Jeffrey,Andrade,Judge
CIV-100398,Paula,Brennan,Plaintiff
CIV-100398,Jamie,Copeland,Defendant
CIV-100398,Shelly,Sparks,Judge
CIV-100399,Gary,Ponce,Plaintiff
CIV-100399,Kristina,White,Defendant
CIV-100399,Sonya,Harris,Judge
CIV-100400,Kenneth,Lam,Plaintiff
CIV-100400,Eric,Summers,Defendant
CIV-100400,Joseph,Wilson,Judge
CIV-100401,Samantha,Middleton,Plaintiff
CIV-100401,Monica,Brown,Defendant
CIV-100401,Bradley,Peterson,Judge
CIV-100402,Sherry,Larson,Plaintiff
CIV-100402,Hector,Wilkins,Defendant
CIV-100402,Jeremy,Wilson,Judge
CIV-100403,Benjamin,Hall,Plaintiff
CIV-100403,Jason,Blevins,Defendant
CIV-100403,Alexander,Oneill,Judge
CIV-100404,Ryan,Campbell,Plaintiff
CIV-100404,Monica,Clark,Defendant
CIV-100404,Blake,Campbell,Judge
CIV-100405,Kevin,Hall,Prosecutor
CIV-100405,Heather,Mueller,Defendant
CIV-100405,Ashley,Mathews,Judge
CIV-100406,James,Kirk,Prosecutor
CIV-100406,Sydney,Alvarado,Defendant
CIV-100406,Amanda,Jones,Judge
CIV-100407,Amy,Valdez,Plaintiff
CIV-100407,Jesse,Anderson,Defendant
CIV-100407,Aaron,Carpenter,Judge
CIV-100408,Carol,Sampson,Plaintiff
CIV-100408,Corey,Gonzalez,Defendant
CIV-100408,Todd,Hampton,Judge
CIV-100409,Charles,Calhoun,Plaintiff
CIV-100409,Jasmine,Trevino,Defendant
CIV-100409,Brittany,Gonzalez,Judge
CIV-100410,Jessica,Reed,Plaintiff
CIV-100410,Brandi,Robinson,Defendant
CIV-100410,Charlene,Phillips,Judge
CIV-100411,Robert,Stone,Plaintiff
CIV-100411,David,Juarez,Defendant
CIV-100411,John,Morgan,Judge
CIV-100412,Mary,Steele,Plaintiff
CIV-100412,Robert,Mendoza,Defendant
CIV-100412,Dan,Turner,Judge
CIV-100413,Jacqueline,Moore,Plaintiff
CIV-100413,John,Kim,Defendant
CIV-100413,Corey,Collins,Judge
CIV-100414,Dana,Perez,Prosecutor
CIV-100414,Pamela,Jenkins,Defendant
CIV-100414,Dennis,Rodriguez,Judge
CIV-100415,Christina,Aguilar,Prosecutor
CIV-100415,Daniel,Blanchard,Defendant
CIV-100415,Mary,Reyes,Judge
CIV-100416,Joshua,Bates,Plaintiff
CIV-100416,William,Chambers,Defendant
CIV-100416,James,Thomas,Judge
CIV-100417,Amanda,Rich,Plaintiff
CIV-100417,Rachel,Rose,Defendant
CIV-100417,Nicole,Roberts,Judge
CIV-100418,Paula,Cohen,Plaintiff
CIV-100418,William,White,Defendant
CIV-100418,Shannon,Barber,Judge
CIV-100419,Madison,Mcdowell,Prosecutor
CIV-100419,Beth,Rodriguez,Defendant
CIV-100419,Mark,Mcbride,Judge
CIV-100420,Linda,Kennedy,Plaintiff
CIV-100420,Brandon,Olson,Defendant
CIV-100420,Joshua,Hancock,Judge
CIV-100421,Amy,Beard,Plaintiff
CIV-100421,Patrick,Johnson,Defendant
CIV-100421,William,Hamilton,Judge
CIV-100422,Teresa,Francis,Prosecutor
CIV-100422,Wendy,Duncan,Defendant
CIV-100422,Alexander,Richards,Judge
CIV-100423,Charlene,Johnson,Plaintiff
CIV-100423,Ashley,Jones,Defendant
CIV-100423,Jennifer,Jensen,Judge
CIV-100424,Timothy,Cortez,Plaintiff
CIV-100424,Michael,White,Defendant
CIV-100424,Christopher,Heath,Judge
CIV-100425,Jerome,Gates,Plaintiff
CIV-100425,Tracey,Wilson,Defendant
CIV-100425,Bobby,Mosley,Judge
CIV-100426,Amber,Miller,Plaintiff
CIV-100426,Rachel,Jimenez,Defendant
CIV-100426,Joshua,Whitney,Judge
CIV-100427,Joshua,Rivera,Prosecutor
CIV-100427,Ashley,Moore,Defendant
CIV-100427,Mackenzie,Reid,Judge
CIV-100428,David,Johnson,Plaintiff
CIV-100428,Frank,Jenkins,Defendant
CIV-100428,Jason,Bennett,Judge
CIV-100429,Marc,Nelson,Plaintiff
CIV-100429,Katherine,Mckinney,Defendant
CIV-100429,Peggy,Bailey,Judge
CIV-100430,Roberto,Ruiz,Prosecutor
